Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,L,,,UTIL-OLI-L,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - L,FALSE,,,,unisex,adult,UTIL-OLI-L,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,XL,,,UTIL-OLI-XL,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - XL,FALSE,,,,unisex,adult,UTIL-OLI-XL,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,2X,,,UTIL-OLI-2X,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - 2X,FALSE,,,,unisex,adult,UTIL-OLI-2X,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,XS,,,UTIL-WAS-XS,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - XS,FALSE,,,,unisex,adult,UTIL-WAS-XS,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,S,,,UTIL-WAS-S,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - S,FALSE,,,,unisex,adult,UTIL-WAS-S,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,M,,,UTIL-WAS-M,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - M,FALSE,,,,unisex,adult,UTIL-WAS-M,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,L,,,UTIL-WAS-L,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - L,FALSE,,,,unisex,adult,UTIL-WAS-L,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,XL,,,UTIL-WAS-XL,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - XL,FALSE,,,,unisex,adult,UTIL-WAS-XL,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Washed Black,Size,2X,,,UTIL-WAS-2X,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Washed Black - 2X,FALSE,,,,unisex,adult,UTIL-WAS-2X,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
pleated-relaxed-chino-trousers,Pleated Relaxed Chino Trousers,"<p>Contemporary double-pleated relaxed trousers tailored from high-density washed cotton twill. Features wide-leg profile, welt back pockets, and an adjustable interior waist tab.</p>",XIV,Apparel & Accessories > Clothing > Pants,Pants,"Pants, Chino, Pleated, Summer 2026, Men, Bottoms",TRUE,Color,Sand Cream,Size,XS,,,PLEA-SAN-XS,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15.png,1,Pleated Relaxed Chino Trousers - Sand Cream - XS,FALSE,Pleated Relaxed Chino Trousers | XIV 2026 Collection,Shop the Pleated Relaxed Chino Trousers from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,PLEA-SAN-XS,,,new,FALSE,2026,Pants,,,,Rectangle 15.png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Sand Cream,Size,S,,,PLEA-SAN-S,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Sand Cream - S,FALSE,,,,unisex,adult,PLEA-SAN-S,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Sand Cream,Size,M,,,PLEA-SAN-M,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Sand Cream - M,FALSE,,,,unisex,adult,PLEA-SAN-M,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Sand Cream,Size,L,,,PLEA-SAN-L,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Sand Cream - L,FALSE,,,,unisex,adult,PLEA-SAN-L,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Sand Cream,Size,XL,,,PLEA-SAN-XL,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Sand Cream - XL,FALSE,,,,unisex,adult,PLEA-SAN-XL,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Sand Cream,Size,2X,,,PLEA-SAN-2X,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Sand Cream - 2X,FALSE,,,,unisex,adult,PLEA-SAN-2X,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,XS,,,PLEA-OLI-XS,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - XS,FALSE,,,,unisex,adult,PLEA-OLI-XS,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,S,,,PLEA-OLI-S,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - S,FALSE,,,,unisex,adult,PLEA-OLI-S,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,M,,,PLEA-OLI-M,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - M,FALSE,,,,unisex,adult,PLEA-OLI-M,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,L,,,PLEA-OLI-L,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - L,FALSE,,,,unisex,adult,PLEA-OLI-L,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,XL,,,PLEA-OLI-XL,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - XL,FALSE,,,,unisex,adult,PLEA-OLI-XL,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Olive Drab,Size,2X,,,PLEA-OLI-2X,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Olive Drab - 2X,FALSE,,,,unisex,adult,PLEA-OLI-2X,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,XS,,,PLEA-INK-XS,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - XS,FALSE,,,,unisex,adult,PLEA-INK-XS,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,S,,,PLEA-INK-S,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - S,FALSE,,,,unisex,adult,PLEA-INK-S,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,M,,,PLEA-INK-M,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - M,FALSE,,,,unisex,adult,PLEA-INK-M,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,L,,,PLEA-INK-L,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - L,FALSE,,,,unisex,adult,PLEA-INK-L,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,XL,,,PLEA-INK-XL,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - XL,FALSE,,,,unisex,adult,PLEA-INK-XL,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
pleated-relaxed-chino-trousers,,,,,,,TRUE,Color,Ink Navy,Size,2X,,,PLEA-INK-2X,450,shopify,50,deny,manual,210.00,,TRUE,TRUE,,Rectangle 15 (1).png,2,Pleated Relaxed Chino Trousers - Ink Navy - 2X,FALSE,,,,unisex,adult,PLEA-INK-2X,,,new,FALSE,2026,Pants,,,,Rectangle 15 (1).png,g,,84.0,active
leather-urban-high-top-sneakers,Leather Urban High-Top Sneakers,"<p>Handcrafted full-grain nubuck and calfskin high-top sneakers with vulcanized rubber cupsole, waxed cotton laces, and cushioned leather insole. Made to seamlessly pair with both relaxed denim and tailored trousers.</p>",XIV,Apparel & Accessories > Shoes,Shoes,"Shoes, Sneakers, Leather, Summer 2026, Men, Footwear",TRUE,Color,Caramel Tan,Size,XS,,,LEAT-CAR-XS,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 16.png,1,Leather Urban High-Top Sneakers - Caramel Tan - XS,FALSE,Leather Urban High-Top Sneakers | XIV 2026 Collection,Shop the Leather Urban High-Top Sneakers from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,LEAT-CAR-XS,,,new,FALSE,2026,Shoes,,,,Rectangle 16.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Caramel Tan,Size,S,,,LEAT-CAR-S,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Caramel Tan - S,FALSE,,,,unisex,adult,LEAT-CAR-S,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Caramel Tan,Size,M,,,LEAT-CAR-M,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Caramel Tan - M,FALSE,,,,unisex,adult,LEAT-CAR-M,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Caramel Tan,Size,L,,,LEAT-CAR-L,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Caramel Tan - L,FALSE,,,,unisex,adult,LEAT-CAR-L,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Caramel Tan,Size,XL,,,LEAT-CAR-XL,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Caramel Tan - XL,FALSE,,,,unisex,adult,LEAT-CAR-XL,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Caramel Tan,Size,2X,,,LEAT-CAR-2X,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Caramel Tan - 2X,FALSE,,,,unisex,adult,LEAT-CAR-2X,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,XS,,,LEAT-OFF-XS,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - XS,FALSE,,,,unisex,adult,LEAT-OFF-XS,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,S,,,LEAT-OFF-S,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - S,FALSE,,,,unisex,adult,LEAT-OFF-S,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,M,,,LEAT-OFF-M,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - M,FALSE,,,,unisex,adult,LEAT-OFF-M,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,L,,,LEAT-OFF-L,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - L,FALSE,,,,unisex,adult,LEAT-OFF-L,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,XL,,,LEAT-OFF-XL,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - XL,FALSE,,,,unisex,adult,LEAT-OFF-XL,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Off-White,Size,2X,,,LEAT-OFF-2X,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Off-White - 2X,FALSE,,,,unisex,adult,LEAT-OFF-2X,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,XS,,,LEAT-TRI-XS,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - XS,FALSE,,,,unisex,adult,LEAT-TRI-XS,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,S,,,LEAT-TRI-S,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - S,FALSE,,,,unisex,adult,LEAT-TRI-S,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,M,,,LEAT-TRI-M,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - M,FALSE,,,,unisex,adult,LEAT-TRI-M,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,L,,,LEAT-TRI-L,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - L,FALSE,,,,unisex,adult,LEAT-TRI-L,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,XL,,,LEAT-TRI-XL,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - XL,FALSE,,,,unisex,adult,LEAT-TRI-XL,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
leather-urban-high-top-sneakers,,,,,,,TRUE,Color,Triple Black,Size,2X,,,LEAT-TRI-2X,450,shopify,50,deny,manual,260.00,,TRUE,TRUE,,Rectangle 17.png,2,Leather Urban High-Top Sneakers - Triple Black - 2X,FALSE,,,,unisex,adult,LEAT-TRI-2X,,,new,FALSE,2026,Shoes,,,,Rectangle 17.png,g,,104.0,active
